time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
5.300000,2.381705,1.931251,1.463829,0.775074,0.215956,-0.038092,-1.271912,-0.459579,-0.185308,-0.507069,0.475239,0.201436,8.493491,0.564965,0.504520
5.350000,2.418862,1.941474,1.461692,0.710839,0.193569,-0.047112,-1.286600,-0.435109,-0.174573,-0.073130,0.505620,0.236735,8.781661,0.643618,0.845394
5.400000,2.452789,1.950608,1.459118,0.646414,0.172445,-0.055550,-1.279225,-0.409017,-0.161635,0.371097,0.539601,0.285976,8.890692,0.701315,1.046310
5.450000,2.483503,1.958718,1.456137,0.582917,0.152668,-0.063276,-1.249490,-0.381149,-0.145976,0.815939,0.575751,0.341366,8.783344,0.722143,1.083849
5.500000,2.511080,1.965875,1.452790,0.521465,0.134330,-0.070147,-1.197631,-0.351442,-0.127498,1.249431,0.611815,0.394361,8.406071,0.689458,0.952928
5.550000,2.535650,1.972151,1.449122,0.463154,0.117523,-0.076026,-1.124547,-0.319967,-0.106540,1.656546,0.644697,0.436658,7.691884,0.586833,0.668842
5.600000,2.557396,1.977627,1.445187,0.409011,0.102333,-0.080801,-1.031976,-0.286972,-0.083832,2.018620,0.670498,0.461245,6.564719,0.398937,0.267271
5.650000,2.576551,1.982384,1.441042,0.359956,0.088826,-0.084409,-0.922685,-0.252918,-0.060415,2.313018,0.684591,0.463385,4.943991,0.111689,-0.198208
5.700000,2.593391,1.986510,1.436746,0.316742,0.077041,-0.086843,-0.800674,-0.218513,-0.037494,2.513019,0.681667,0.441424,2.746842,-0.289611,-0.661061
5.750000,2.608225,1.990089,1.432358,0.279888,0.066975,-0.088158,-0.671383,-0.184751,-0.016273,2.587702,0.655630,0.397279,-0.095590,-0.811728,-1.048570
5.800000,2.621380,1.993207,1.427931,0.249604,0.058566,-0.088470,-0.541904,-0.152950,0.002234,2.503460,0.600494,0.336567,-3.250124,-1.210370,-1.289340
5.850000,2.633186,1.995945,1.423511,0.225698,0.051680,-0.087935,-0.421037,-0.124702,0.017384,2.262690,0.534592,0.268345,-1.873560,0.233481,-2.443297
5.900000,2.643950,1.998375,1.419137,0.207500,0.046096,-0.086732,-0.315635,-0.099491,0.029069,2.316104,0.623842,0.092237,-2.217784,0.870380,-3.675645
5.950000,2.653936,2.000555,1.414838,0.194135,0.041731,-0.085028,-0.189427,-0.062317,0.026608,2.040912,0.621630,-0.099219,-7.584438,-1.240567,-2.414590
6.000000,2.663363,2.002548,1.410634,0.188557,0.039864,-0.084071,-0.111544,-0.037328,0.019147,1.557660,0.499786,-0.149222,-9.665037,-2.436896,-1.000052
